InstructionDecimal,CyclesTaken,ClockStop,NextBlipCycles
2165,941,0,0
2166,945,0,0
2168,3,0,2
2169,940,0,0
2170,942,0,0
2172,3,0,2
2173,943,0,0
2174,940,0,0
2176,3,0,2
2177,940,0,0
2178,942,0,0
2180,3,0,2
2181,944,0,0
2182,945,0,0
2184,938,0,0
2185,945,0,0
2186,941,0,0
2188,945,0,0
2189,939,0,0
2190,945,0,0
2192,3,0,2
2193,945,0,0
2194,944,0,0
2196,3,0,2
2197,940,0,0
2198,938,0,0
2200,3,0,2
2201,938,0,0
2202,942,0,0
2204,3,0,2
2205,941,0,0
2206,944,0,0
2208,3,0,2
2209,943,0,0
2210,942,0,0
2212,3,0,2
2213,942,0,0
2214,938,0,0
2216,939,0,0
2217,943,0,0
2218,937,0,0
2220,940,0,0
2221,945,0,0
2222,940,0,0
2224,3,0,2
2225,941,0,0
2226,942,0,0
2228,3,0,2
2229,942,0,0
2230,943,0,0
2232,3,0,2
2233,940,0,0
2234,943,0,0
2236,3,0,2
2237,939,0,0
2238,938,0,0
2240,3,0,2
2241,941,0,0
2242,938,0,0
2244,3,0,2
2245,939,0,0
2246,945,0,0
2248,941,0,0
2249,938,0,0
2250,941,0,0
2252,939,0,0
2253,938,0,0
2254,944,0,0
2256,3,0,0
2257,943,0,0
2258,939,0,0
2260,3,0,2
2261,942,0,0
2262,939,0,0
2264,3,0,2
2265,938,0,0
2266,939,0,0
2268,3,0,2
2269,939,0,0
2270,943,0,0
2272,3,0,2
2273,942,0,0
2274,941,0,0
2276,3,0,2
2277,940,0,0
2278,939,0,0
2280,938,0,0
2281,938,0,0
2282,939,0,0
2284,942,0,0
2285,942,0,0
2286,939,0,0
2288,3,0,0
2289,942,0,0
2290,945,0,0
2292,3,0,2
2293,944,0,0
2294,939,0,0
2296,3,0,2
2297,939,0,0
2298,939,0,0
2300,3,0,2
2301,944,0,0
2302,938,0,0
2304,3,0,2
2305,940,0,0
2306,945,0,0
2308,3,0,2
2309,943,0,0
2310,946,0,0
2312,937,0,0
2313,940,0,0
2314,938,0,0
2316,943,0,0
2317,937,0,0
2318,942,0,0
2320,3,0,2
2321,938,0,0
2322,941,0,0
2324,3,0,2
2325,937,0,0
2326,945,0,0
2328,3,0,2
2329,938,0,0
2330,941,0,0
2332,3,0,2
2333,940,0,0
2334,939,0,0
2336,3,0,2
2337,944,0,0
2338,939,0,0
2340,3,0,2
2341,945,0,0
2342,941,0,0
2344,941,0,0
2345,942,0,0
2346,941,0,0
2348,939,0,0
2349,943,0,0
2350,945,0,0
2352,3,0,2
2353,940,0,0
2354,938,0,0
2356,3,0,2
2357,939,0,0
2358,944,0,0
2360,3,0,2
2361,937,0,0
2362,938,0,0
2364,3,0,2
2365,941,0,0
2366,939,0,0
2368,3,0,2
2369,940,0,0
2370,939,0,0
2372,3,0,2
2373,940,0,0
2374,941,0,0
2376,941,0,0
2377,943,0,0
2378,941,0,0
2380,942,0,0
2381,944,0,0
2382,942,0,0
2384,3,0,0
2385,940,0,0
2386,944,0,0
2388,3,0,2
2389,944,0,0
2390,944,0,0
2392,3,0,2
2393,940,0,0
2394,941,0,0
2396,3,0,2
2397,941,0,0
2398,941,0,0
2400,3,0,2
2401,942,0,0
2402,945,0,0
2404,3,0,2
2405,944,0,0
2406,944,0,0
2408,938,0,0
2409,942,0,0
2410,939,0,0
2412,944,0,0
2413,944,0,0
2414,945,0,0
2416,3,0,0
2417,940,0,0
2418,940,0,0
2420,3,0,2
2421,943,0,0
2422,946,0,0
2424,3,0,2
2425,943,0,0
2426,941,0,0
2428,3,0,2
2429,945,0,0
2430,943,0,0
2432,3,0,2
2433,939,0,0
2434,938,0,0
2436,3,0,2
2437,938,0,0
2438,944,0,0
2440,943,0,0
2441,945,0,0
2442,939,0,0
2444,939,0,0
2445,939,0,0
2446,941,0,0
2448,3,0,2
2449,938,0,0
2450,944,0,0
2452,3,0,2
2453,939,0,0
2454,944,0,0
2456,3,0,2
2457,941,0,0
2458,941,0,0
2460,3,0,2
2461,943,0,0
2462,945,0,0
2464,3,0,2
2465,944,0,0
2466,938,0,0
2468,3,0,2
2469,943,0,0
2470,939,0,0
2472,943,0,0
2473,938,0,0
2474,941,0,0
2476,939,0,0
2477,939,0,0
2478,938,0,0
2480,3,0,2
2481,941,0,0
2482,940,0,0
2484,3,0,2
2485,939,0,0
2486,941,0,0
2488,3,0,2
2489,944,0,0
2490,940,0,0
2492,3,0,2
2493,945,0,0
2494,939,0,0
2496,3,0,2
2497,943,0,0
2498,939,0,0
2500,3,0,2
2501,939,0,0
2502,940,0,0
2504,945,0,0
2505,942,0,0
2506,941,0,0
2508,942,0,0
2509,945,0,0
2510,942,0,0
2512,3,0,0
2513,941,0,0
2514,942,0,0
2516,3,0,2
2517,943,0,0
2518,944,0,0
2520,3,0,2
2521,938,0,0
2522,938,0,0
2524,3,0,2
2525,941,0,0
2526,939,0,0
2528,3,0,2
2529,938,0,0
2530,943,0,0
2532,3,0,2
2533,941,0,0
2534,940,0,0
2536,942,0,0
2537,941,0,0
2538,944,0,0
2540,943,0,0
2541,940,0,0
2542,940,0,0
2544,3,0,0
2545,943,0,0
2546,944,0,0
2548,3,0,2
2549,940,0,0
2550,942,0,0
2552,3,0,2
2553,939,0,0
2554,944,0,0
2556,3,0,2
2557,941,0,0
2558,943,0,0
2560,3,0,2
2561,941,0,0
2562,945,0,0
2564,3,0,2
2565,944,0,0
2566,939,0,0
2568,944,0,0
2569,942,0,0
2570,946,0,0
2572,942,0,0
2573,943,0,0
2574,938,0,0
2576,3,0,2
2577,944,0,0
2578,938,0,0
2580,3,0,2
2581,940,0,0
2582,943,0,0
2584,3,0,2
2585,945,0,0
2586,941,0,0
2588,3,0,2
2589,945,0,0
2590,938,0,0
2592,3,0,2
2593,943,0,0
2594,944,0,0
2596,3,0,2
2597,941,0,0
2598,943,0,0
2600,937,0,0
2601,940,0,0
2602,941,0,0
2604,945,0,0
2605,941,0,0
2606,943,0,0
2608,3,0,2
2609,938,0,0
2610,939,0,0
2612,3,0,2
2613,940,0,0
2614,941,0,0
2616,3,0,2
2617,937,0,0
2618,945,0,0
2620,3,0,2
2621,940,0,0
2622,939,0,0
2624,3,0,2
2625,944,0,0
2626,940,0,0
2628,3,0,2
2629,938,0,0
2630,942,0,0
2632,938,0,0
2633,945,0,0
2634,940,0,0
2636,940,0,0
2637,945,0,0
2638,943,0,0
2640,3,0,0
2641,943,0,0
2642,940,0,0
2644,3,0,2
2645,940,0,0
2646,939,0,0
2648,3,0,2
2649,943,0,0
2650,940,0,0
2652,3,0,2
2653,941,0,0
2654,943,0,0
2656,3,0,2
2657,938,0,0
2658,939,0,0
2660,3,0,2
2661,941,0,0
2662,940,0,0
2664,940,0,0
2665,944,0,0
2666,941,0,0
2668,938,0,0
2669,942,0,0
2670,943,0,0
2672,3,0,0
2673,941,0,0
2674,943,0,0
2676,3,0,2
2677,942,0,0
2678,944,0,0
2680,3,0,2
2681,941,0,0
2682,945,0,0
2684,3,0,2
2685,938,0,0
2686,943,0,0
2688,3,0,2
2689,941,0,0
2690,943,0,0
2692,3,0,2
2693,938,0,0
2694,943,0,0
2696,942,0,0
2697,943,0,0
2698,943,0,0
2700,939,0,0
2701,944,0,0
2702,942,0,0
2704,3,0,2
2705,940,0,0
2706,940,0,0
2708,3,0,2
2709,941,0,0
2710,940,0,0
2712,3,0,2
2713,939,0,0
2714,939,0,0
2716,3,0,2
2717,944,0,0
2718,945,0,0
2720,3,0,2
2721,942,0,0
2722,943,0,0
2724,3,0,2
2725,941,0,0
2726,937,0,0
2728,940,0,0
2729,940,0,0
2730,945,0,0
2732,942,0,0
2733,945,0,0
2734,939,0,0
2736,3,0,2
2737,938,0,0
2738,941,0,0
2740,3,0,2
2741,940,0,0
2742,940,0,0
2744,3,0,2
2745,941,0,0
2746,944,0,0
2748,3,0,2
2749,941,0,0
2750,943,0,0
2752,3,0,2
2753,942,0,0
2754,942,0,0
2756,3,0,2
2757,938,0,0
2758,946,0,0
2760,939,0,0
2761,939,0,0
2762,941,0,0
2764,941,0,0
2765,940,0,0
2766,945,0,0
2768,3,0,0
2769,942,0,0
2770,943,0,0
2772,3,0,2
2773,939,0,0
2774,941,0,0
2776,3,0,2
2777,943,0,0
2778,939,0,0
2780,3,0,2
2781,940,0,0
2782,940,0,0
2784,3,0,2
2785,944,0,0
2786,945,0,0
2788,3,0,2
2789,940,0,0
2790,942,0,0
2792,939,0,0
2793,942,0,0
2794,941,0,0
2796,943,0,0
2797,942,0,0
2798,941,0,0
2800,3,0,0
2801,939,0,0
2802,939,0,0
2804,3,0,2
2805,946,0,0
2806,938,0,0
2808,3,0,2
2809,941,0,0
2810,940,0,0
2812,3,0,2
2813,940,0,0
2814,945,0,0
2816,3,0,2
2817,940,0,0
2818,939,0,0
2820,3,0,2
2821,938,0,0
2822,945,0,0
2824,942,0,0
2825,941,0,0
2826,943,0,0
2828,939,0,0
2829,944,0,0
2830,940,0,0
2832,3,0,2
2833,941,0,0
2834,944,0,0
2836,3,0,2
2837,940,0,0
2838,942,0,0
2840,3,0,2
2841,941,0,0
2842,945,0,0
2844,3,0,2
2845,941,0,0
2846,944,0,0
2848,3,0,2
2849,939,0,0
2850,942,0,0
2852,3,0,2
2853,939,0,0
2854,941,0,0
2856,942,0,0
2857,945,0,0
2858,938,0,0
2860,941,0,0
2861,941,0,0
2862,940,0,0
2864,3,0,2
2865,938,0,0
2866,938,0,0
2868,3,0,2
2869,939,0,0
2870,939,0,0
2872,3,0,2
2873,938,0,0
2874,945,0,0
2876,3,0,2
2877,943,0,0
2878,938,0,0
2880,3,0,2
2881,943,0,0
2882,941,0,0
2884,3,0,2
2885,938,0,0
2886,939,0,0
2888,941,0,0
2889,940,0,0
2890,942,0,0
2892,943,0,0
2893,943,0,0
2894,943,0,0
2896,3,0,0
2897,943,0,0
2898,940,0,0
2900,3,0,2
2901,939,0,0
2902,943,0,0
2904,3,0,2
2905,939,0,0
2906,938,0,0
2908,3,0,2
2909,943,0,0
2910,943,0,0
2912,3,0,2
2913,938,0,0
2914,939,0,0
2916,3,0,2
2917,939,0,0
2918,944,0,0
2920,941,0,0
2921,940,0,0
2922,938,0,0
2924,941,0,0
2925,943,0,0
2926,941,0,0
2928,3,0,0
2929,940,0,0
2930,942,0,0
2932,3,0,2
2933,944,0,0
2934,941,0,0
2936,3,0,2
2937,941,0,0
2938,941,0,0
2940,3,0,2
2941,944,0,0
2942,942,0,0
2944,3,0,2
2945,939,0,0
2946,939,0,0
2948,3,0,2
2949,944,0,0
2950,938,0,0
2952,942,0,0
2953,945,0,0
2954,941,0,0
2956,945,0,0
2957,939,0,0
2958,939,0,0
2960,3,0,2
2961,945,0,0
2962,944,0,0
2964,3,0,2
2965,939,0,0
2966,938,0,0
2968,3,0,2
2969,941,0,0
2970,943,0,0
2972,3,0,2
2973,938,0,0
2974,939,0,0
2976,3,0,2
2977,945,0,0
2978,940,0,0
2980,3,0,2
2981,944,0,0
2982,941,0,0
2984,944,0,0
2985,942,0,0
2986,941,0,0
2988,943,0,0
2989,942,0,0
2990,938,0,0
2992,3,0,2
2993,944,0,0
2994,941,0,0
2996,3,0,2
2997,943,0,0
2998,941,0,0
3000,3,0,2
3001,941,0,0
3002,945,0,0
3004,3,0,2
3005,938,0,0
3006,943,0,0
3008,3,0,2
3009,942,0,0
3010,943,0,0
3012,3,0,2
3013,945,0,0
3014,941,0,0
3016,941,0,0
3017,939,0,0
3018,945,0,0
3020,939,0,0
3021,943,0,0
3022,938,0,0
3024,3,0,0
3025,945,0,0
3026,942,0,0
3028,3,0,2
3029,941,0,0
3030,940,0,0
3032,3,0,2
3033,940,0,0
3034,945,0,0
3036,3,0,2
3037,944,0,0
3038,944,0,0
3040,3,0,2
3041,944,0,0
3042,940,0,0
3044,3,0,2
3045,940,0,0
3046,940,0,0
3048,937,0,0
3049,941,0,0
3050,941,0,0
3052,942,0,0
3053,941,0,0
3054,940,0,0
3056,3,0,0
3057,939,0,0
3058,942,0,0
3060,3,0,2
3061,940,0,0
3062,943,0,0
3064,3,0,2
3065,940,0,0
3066,939,0,0
3068,3,0,2
3069,940,0,0
3070,943,0,0
3072,3,0,2
3073,944,0,0
3074,941,0,0
3076,3,0,2
3077,942,0,0
3078,942,0,0
3080,945,0,0
3081,942,0,0
3082,939,0,0
3084,943,0,0
3085,938,0,0
3086,942,0,0
3088,3,0,2
3089,941,0,0
3090,942,0,0
3092,3,0,2
3093,943,0,0
3094,943,0,0
3096,3,0,2
3097,941,0,0
3098,942,0,0
3100,3,0,2
3101,944,0,0
3102,941,0,0
3104,3,0,2
3105,942,0,0
3106,942,0,0
3108,3,0,2
3109,943,0,0
3110,942,0,0
3112,941,0,0
3113,943,0,0
3114,940,0,0
3116,940,0,0
3117,938,0,0
3118,942,0,0
3120,3,0,2
3121,939,0,0
3122,944,0,0
3124,3,0,2
3125,940,0,0
3126,942,0,0
3128,3,0,2
3129,945,0,0
3130,942,0,0
3132,3,0,2
3133,939,0,0
3134,940,0,0
3136,3,0,2
3137,944,0,0
3138,940,0,0
3140,3,0,2
3141,941,0,0
3142,941,0,0
3144,946,0,0
3145,941,0,0
3146,941,0,0
3148,945,0,0
3149,943,0,0
3150,940,0,0
3152,3,0,0
3153,944,0,0
3154,941,0,0
3156,3,0,2
3157,939,0,0
3158,941,0,0
3160,3,0,2
3161,943,0,0
3162,941,0,0
3164,3,0,2
3165,940,0,0
3166,940,0,0
3168,3,0,2
3169,946,0,0
3170,942,0,0
3172,3,0,2
3173,938,0,0
3174,941,0,0
3176,940,0,0
3177,940,0,0
3178,943,0,0
3180,942,0,0
3181,946,0,0
3182,943,0,0
3184,3,0,0
3185,940,0,0
3186,946,0,0
3188,3,0,2
3189,940,0,0
3190,942,0,0
3192,3,0,2
3193,939,0,0
3194,945,0,0
3196,3,0,2
3197,943,0,0
3198,945,0,0
3200,3,0,2
3201,939,0,0
3202,944,0,0
3204,3,0,2
3205,940,0,0
3206,945,0,0
3208,939,0,0
3209,940,0,0
3210,945,0,0
3212,939,0,0
3213,940,0,0
3214,940,0,0
3216,3,0,2
3217,944,0,0
3218,944,0,0
3220,3,0,2
3221,941,0,0
3222,939,0,0
3224,3,0,2
3225,944,0,0
3226,945,0,0
3228,3,0,2
3229,943,0,0
3230,939,0,0
3232,3,0,2
3233,944,0,0
3234,938,0,0
3236,3,0,2
3237,940,0,0
3238,943,0,0
3240,945,0,0
3241,943,0,0
3242,938,0,0
3244,938,0,0
3245,942,0,0
3246,945,0,0
3248,3,0,2
3249,944,0,0
3250,943,0,0
3252,3,0,2
3253,941,0,0
3254,941,0,0
3256,3,0,2
3257,946,0,0
3258,941,0,0
3260,3,0,2
3261,942,0,0
3262,943,0,0
3264,3,0,2
3265,945,0,0
3266,942,0,0
3268,3,0,2
3269,942,0,0
3270,942,0,0
3272,938,0,0
3273,944,0,0
3274,943,0,0
3276,944,0,0
3277,940,0,0
3278,940,0,0
3280,3,0,0
3281,942,0,0
3282,944,0,0
3284,3,0,2
3285,937,0,0
3286,945,0,0
3288,3,0,2
3289,939,0,0
3290,945,0,0
3292,3,0,2
3293,944,0,0
3294,940,0,0
3296,3,0,2
3297,939,0,0
3298,939,0,0
3300,3,0,2
3301,942,0,0
3302,941,0,0
3304,941,0,0
3305,940,0,0
3306,939,0,0
3308,942,0,0
3309,941,0,0
3310,945,0,0
3312,3,0,0
3313,945,0,0
3314,944,0,0
3316,3,0,2
3317,944,0,0
3318,943,0,0
3320,3,0,2
3321,945,0,0
3322,945,0,0
3324,3,0,2
3325,944,0,0
3326,944,0,0
3328,3,0,2
3329,942,0,0
3330,938,0,0
3332,3,0,2
3333,942,0,0
3334,944,0,0
3336,940,0,0
3337,944,0,0
3338,944,0,0
3340,942,0,0
3341,939,0,0
3342,942,0,0
3344,3,0,2
3345,942,0,0
3346,943,0,0
3348,3,0,2
3349,944,0,0
3350,940,0,0
3352,3,0,2
3353,944,0,0
3354,943,0,0
3356,3,0,2
3357,940,0,0
3358,945,0,0
3360,3,0,2
3361,939,0,0
3362,940,0,0
3364,3,0,2
3365,940,0,0
3366,939,0,0
3368,940,0,0
3369,943,0,0
3370,944,0,0
3372,939,0,0
3373,943,0,0
3374,939,0,0
3376,3,0,2
3377,941,0,0
3378,944,0,0
3380,3,0,2
3381,944,0,0
3382,939,0,0
3384,3,0,2
3385,943,0,0
3386,945,0,0
3388,3,0,2
3389,940,0,0
3390,943,0,0
3392,3,0,2
3393,942,0,0
3394,939,0,0
3396,3,0,2
3397,942,0,0
3398,942,0,0
3400,939,0,0
3401,938,0,0
3402,940,0,0
3404,939,0,0
3405,938,0,0
3406,939,0,0
3408,3,0,0
3409,940,0,0
3410,938,0,0
3412,3,0,2
3413,944,0,0
3414,943,0,0
3416,3,0,2
3417,943,0,0
3418,941,0,0
3420,3,0,2
3421,937,0,0
3422,940,0,0
3424,3,0,2
3425,943,0,0
3426,938,0,0
3428,3,0,2
3429,945,0,0
3430,944,0,0
3432,942,0,0
3433,943,0,0
3434,944,0,0
3436,940,0,0
3437,940,0,0
3438,938,0,0
3440,3,0,0
3441,942,0,0
3442,942,0,0
3444,3,0,2
3445,944,0,0
3446,942,0,0
3448,3,0,2
3449,942,0,0
3450,940,0,0
3452,3,0,2
3453,941,0,0
3454,943,0,0
3456,3,0,2
3457,944,0,0
3458,942,0,0
3460,3,0,2
3461,945,0,0
3462,943,0,0
3464,943,0,0
3465,940,0,0
3466,945,0,0
3468,943,0,0
3469,945,0,0
3470,938,0,0
3472,3,0,2
3473,940,0,0
3474,942,0,0
3476,3,0,2
3477,940,0,0
3478,941,0,0
3480,3,0,2
3481,944,0,0
3482,942,0,0
3484,3,0,2
3485,942,0,0
3486,942,0,0
3488,3,0,2
3489,943,0,0
3490,944,0,0
3492,3,0,2
3493,945,0,0
3494,942,0,0
3496,941,0,0
3497,945,0,0
3498,938,0,0
3500,941,0,0
3501,940,0,0
3502,944,0,0
3504,3,0,2
3505,945,0,0
3506,945,0,0
3508,3,0,2
3509,943,0,0
3510,943,0,0
3512,3,0,2
3513,938,0,0
3514,940,0,0
3516,3,0,2
3517,944,0,0
3518,944,0,0
3520,3,0,2
3521,939,0,0
3522,943,0,0
3524,3,0,2
3525,944,0,0
3526,945,0,0
3528,944,0,0
3529,942,0,0
3530,944,0,0
3532,945,0,0
3533,941,0,0
3534,941,0,0
3536,3,0,0
3537,944,0,0
3538,945,0,0
3540,3,0,2
3541,944,0,0
3542,945,0,0
3544,3,0,2
3545,939,0,0
3546,939,0,0
3548,3,0,2
3549,945,0,0
3550,940,0,0
3552,3,0,2
3553,941,0,0
3554,944,0,0
3556,3,0,2
3557,940,0,0
3558,944,0,0
3560,944,0,0
3561,944,0,0
3562,943,0,0
3564,942,0,0
3565,938,0,0
3566,938,0,0
3568,3,0,0
3569,944,0,0
3570,939,0,0
3572,3,0,2
3573,938,0,0
3574,944,0,0
3576,3,0,2
3577,945,0,0
3578,942,0,0
3580,3,0,2
3581,945,0,0
3582,938,0,0
3584,3,0,2
3585,939,0,0
3586,942,0,0
3588,3,0,2
3589,941,0,0
3590,940,0,0
3592,939,0,0
3593,944,0,0
3594,941,0,0
3596,944,0,0
3597,940,0,0
3598,940,0,0
3600,3,0,2
3601,944,0,0
3602,941,0,0
3604,3,0,2
3605,945,0,0
3606,941,0,0
3608,3,0,2
3609,939,0,0
3610,941,0,0
3612,3,0,2
3613,940,0,0
3614,944,0,0
3616,3,0,2
3617,942,0,0
3618,941,0,0
3620,3,0,2
3621,945,0,0
3622,945,0,0
3624,944,0,0
3625,943,0,0
3626,938,0,0
3628,940,0,0
3629,945,0,0
3630,941,0,0
3632,3,0,2
3633,942,0,0
3634,944,0,0
3636,3,0,2
3637,941,0,0
3638,944,0,0
3640,3,0,2
3641,945,0,0
3642,940,0,0
3644,3,0,2
3645,940,0,0
3646,942,0,0
3648,3,0,2
3649,938,0,0
3650,941,0,0
3652,3,0,2
3653,940,0,0
3654,940,0,0
3656,946,0,0
3657,941,0,0
3658,941,0,0
3660,945,0,0
3661,940,0,0
3662,941,0,0
3664,3,0,0
3665,944,0,0
3666,943,0,0
3668,3,0,2
3669,940,0,0
3670,943,0,0
3672,3,0,2
3673,938,0,0
3674,942,0,0
3676,3,0,2
3677,937,0,0
3678,938,0,0
3680,3,0,2
3681,945,0,0
3682,942,0,0
3684,3,0,2
3685,942,0,0
3686,940,0,0
3688,945,0,0
3689,941,0,0
3690,944,0,0
3692,938,0,0
3693,944,0,0
3694,940,0,0
3696,3,0,0
3697,944,0,0
3698,943,0,0
3700,3,0,2
3701,943,0,0
3702,946,0,0
3704,3,0,2
3705,945,0,0
3706,942,0,0
3708,3,0,2
3709,940,0,0
3710,940,0,0
3712,3,0,2
3713,944,0,0
3714,942,0,0
3716,3,0,2
3717,942,0,0
3718,940,0,0
3720,939,0,0
3721,942,0,0
3722,941,0,0
3724,938,0,0
3725,940,0,0
3726,941,0,0
3728,3,0,2
3729,942,0,0
3730,937,0,0
3732,3,0,2
3733,944,0,0
3734,938,0,0
3736,3,0,2
3737,942,0,0
3738,943,0,0
3740,3,0,2
3741,942,0,0
3742,944,0,0
3744,3,0,2
3745,941,0,0
3746,938,0,0
3748,3,0,2
3749,945,0,0
3750,944,0,0
3752,938,0,0
3753,945,0,0
3754,940,0,0
3756,942,0,0
3757,938,0,0
3758,940,0,0
3760,3,0,2
3761,938,0,0
3762,938,0,0
3764,3,0,2
3765,942,0,0
3766,944,0,0
3768,3,0,2
3769,943,0,0
3770,941,0,0
3772,3,0,2
3773,941,0,0
3774,942,0,0
3776,3,0,2
3777,942,0,0
3778,945,0,0
3780,3,0,2
3781,943,0,0
3782,941,0,0
3784,943,0,0
3785,944,0,0
3786,945,0,0
3788,941,0,0
3789,941,0,0
3790,944,0,0
3792,3,0,0
3793,939,0,0
3794,941,0,0
3796,3,0,2
3797,940,0,0
3798,943,0,0
3800,3,0,2
3801,938,0,0
3802,942,0,0
3804,3,0,2
3805,942,0,0
3806,939,0,0
3808,3,0,2
3809,940,0,0
3810,945,0,0
3812,3,0,2
3813,938,0,0
3814,944,0,0
3816,941,0,0
3817,944,0,0
3818,943,0,0
3820,941,0,0
3821,944,0,0
3822,938,0,0
3824,3,0,0
3825,945,0,0
3826,939,0,0
3828,3,0,2
3829,941,0,0
3830,939,0,0
3832,3,0,2
3833,942,0,0
3834,939,0,0
3836,3,0,2
3837,944,0,0
3838,944,0,0
3840,3,0,2
3841,943,0,0
3842,940,0,0
3844,3,0,2
3845,939,0,0
3846,943,0,0
3848,944,0,0
3849,941,0,0
3850,939,0,0
3852,938,0,0
3853,944,0,0
3854,940,0,0
3856,3,0,2
3857,945,0,0
3858,939,0,0
3860,3,0,2
3861,944,0,0
3862,942,0,0
3864,3,0,2
3865,944,0,0
3866,941,0,0
3868,3,0,2
3869,939,0,0
3870,939,0,0
3872,3,0,2
3873,944,0,0
3874,940,0,0
3876,3,0,2
3877,939,0,0
3878,940,0,0
3880,945,0,0
3881,939,0,0
3882,943,0,0
3884,938,0,0
3885,938,0,0
3886,941,0,0
3888,3,0,2
3889,942,0,0
3890,944,0,0
3892,3,0,2
3893,942,0,0
3894,941,0,0
3896,3,0,2
3897,945,0,0
3898,940,0,0
3900,3,0,2
3901,943,0,0
3902,939,0,0
3904,3,0,2
3905,945,0,0
3906,941,0,0
3908,3,0,2
3909,942,0,0
3910,940,0,0
3912,939,0,0
3913,944,0,0
3914,941,0,0
3916,944,0,0
3917,939,0,0
3918,941,0,0
3920,3,0,0
3921,945,0,0
3922,941,0,0
3924,3,0,2
3925,944,0,0
3926,944,0,0
3928,3,0,2
3929,943,0,0
3930,944,0,0
3932,3,0,2
3933,941,0,0
3934,940,0,0
3936,3,0,2
3937,946,0,0
3938,941,0,0
3940,3,0,2
3941,938,0,0
3942,939,0,0
3944,937,0,0
3945,941,0,0
3946,938,0,0
3948,946,0,0
3949,942,0,0
3950,943,0,0
3952,3,0,0
3953,943,0,0
3954,944,0,0
3956,3,0,2
3957,945,0,0
3958,943,0,0
3960,3,0,2
3961,938,0,0
3962,939,0,0
3964,3,0,2
3965,944,0,0
3966,941,0,0
3968,3,0,2
3969,941,0,0
3970,940,0,0
3972,3,0,2
3973,942,0,0
3974,945,0,0
3976,942,0,0
3977,939,0,0
3978,943,0,0
3980,945,0,0
3981,939,0,0
3982,944,0,0
3984,3,0,2
3985,945,0,0
3986,944,0,0
3988,3,0,2
3989,945,0,0
3990,944,0,0
3992,3,0,2
3993,938,0,0
3994,943,0,0
3996,3,0,2
3997,940,0,0
3998,940,0,0
4000,3,0,2
4001,939,0,0
4002,943,0,0
4004,3,0,2
4005,939,0,0
4006,939,0,0
4008,943,0,0
4009,941,0,0
4010,939,0,0
4012,940,0,0
4013,942,0,0
4014,943,0,0
4016,3,0,2
4017,945,0,0
4018,938,0,0
4020,3,0,2
4021,942,0,0
4022,939,0,0
4024,3,0,2
4025,943,0,0
4026,938,0,0
4028,3,0,2
4029,945,0,0
4030,944,0,0
4032,3,0,2
4033,938,0,0
4034,942,0,0
4036,3,0,2
4037,944,0,0
4038,938,0,0
4040,943,0,0
4041,943,0,0
4042,941,0,0
4044,943,0,0
4045,939,0,0
4046,940,0,0
4048,3,0,0
4049,943,0,0
4050,937,0,0
4052,3,0,2
4053,939,0,0
4054,944,0,0
4056,3,0,2
4057,938,0,0
4058,939,0,0
4060,3,0,2
4061,938,0,0
4062,945,0,0
4064,3,0,2
4065,937,0,0
4066,943,0,0
4068,3,0,2
4069,942,0,0
4070,945,0,0
4072,940,0,0
4073,943,0,0
4074,938,0,0
4076,944,0,0
4077,941,0,0
4078,942,0,0
4080,3,0,0
4081,944,0,0
4082,944,0,0
4084,3,0,2
4085,943,0,0
4086,943,0,0
4088,3,0,2
4089,942,0,0
4090,940,0,0
4092,3,0,2
4093,941,0,0
4094,945,0,0
4096,3,0,2
4097,3,0,2
4098,941,0,0
4100,3,0,2
4101,3,0,2
4102,940,0,0
4104,942,0,0
4105,3,0,2
4106,939,0,0
4108,943,0,0
4109,3,0,2
4110,940,0,0
4112,3,0,2
4113,3,0,2
4114,943,0,0
4116,3,0,2
4117,3,0,2
4118,940,0,0
4120,3,0,2
4121,3,0,2
4122,943,0,0
4124,3,0,2
4125,3,0,2
4126,938,0,0
4128,3,0,2
4129,3,0,2
4130,945,0,0
4132,3,0,2
4133,3,0,2
4134,938,0,0
4136,941,0,0
4137,3,0,2
4138,944,0,0
4140,940,0,0
4141,3,0,2
4142,943,0,0
4144,3,0,2
4145,3,0,2
4146,940,0,0
4148,3,0,2
4149,3,0,2
4150,939,0,0
4152,3,0,2
4153,3,0,2
4154,945,0,0
4156,3,0,2
4157,3,0,2
4158,940,0,0
4160,3,0,2
4161,3,0,2
4162,940,0,0
4164,3,0,2
4165,3,0,2
4166,937,0,0
4168,938,0,0
4169,3,0,2
4170,941,0,0
4172,944,0,0
4173,3,0,2
4174,944,0,0
4176,3,0,0
4177,3,0,2
4178,938,0,0
4180,3,0,2
4181,3,0,2
4182,941,0,0
4184,3,0,2
4185,3,0,2
4186,943,0,0
4188,3,0,2
4189,3,0,2
4190,945,0,0
4192,3,0,2
4193,3,0,2
4194,944,0,0
4196,3,0,2
4197,3,0,2
4198,944,0,0
4200,939,0,0
4201,3,0,2
4202,940,0,0
4204,941,0,0
4205,3,0,2
4206,938,0,0
4208,3,0,0
4209,3,0,2
4210,939,0,0
4212,3,0,2
4213,3,0,2
4214,939,0,0
4216,3,0,2
4217,3,0,2
4218,939,0,0
4220,3,0,2
4221,3,0,2
4222,944,0,0
4224,3,0,2
4225,3,0,2
4226,940,0,0
4228,3,0,2
4229,3,0,2
4230,945,0,0
4232,942,0,0
4233,3,0,2
